id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
43001020014	43001020	Христос	y			
43001020015	43001020	.		y		
43001021001	43001021	И				
43001021002	43001021	спросили				
43001021003	43001021	его	y			
43001021004	43001021	:		y		
43001021005	43001021	что				
43001021006	43001021	же	y			
43001021007	43001021	?		y		
43001021008	43001021	ты				
43001021009	43001021	Илия	y			
43001021010	43001021	?		y		
43001021011	43001021	Он				
43001021012	43001021	сказал	y			
43001021013	43001021	:		y		
43001021014	43001021	нет	y			
43001021015	43001021	.		y		
43001021016	43001021	Пророк	y			
43001021017	43001021	?		y		
43001021018	43001021	Он				
43001021019	43001021	отвечал	y			
43001021020	43001021	:		y		
43001021021	43001021	нет	y			
43001021022	43001021	.		y		
43001022001	43001022	Сказали				
43001022002	43001022	ему	y			
43001022003	43001022	:		y		
43001022004	43001022	кто				
43001022005	43001022	же				
43001022006	43001022	ты	y			
43001022007	43001022	?		y		
43001022008	43001022	чтобы				
43001022009	43001022	нам				
43001022010	43001022	дать				
43001022011	43001022	ответ				
43001022012	43001022	пославшим				
43001022013	43001022	нас	y			
43001022014	43001022	:		y		
43001022015	43001022	что				
43001022016	43001022	ты				
43001022017	43001022	скажешь				
43001022018	43001022	о				
43001022019	43001022	себе				
43001022020	43001022	самом	y			
43001022021	43001022	?		y		
43001023001	43001023	Он				
43001023002	43001023	сказал	y			
43001023003	43001023	:		y		
43001023004	43001023	я				
43001023005	43001023	глас				
43001023006	43001023	вопиющего				
43001023007	43001023	в				
43001023008	43001023	пустыне	y			
43001023009	43001023	:		y		
43001023010	43001023	«	y	y		
43001023011	43001023	исправьте				
43001023012	43001023	путь				
43001023013	43001023	Господу	y			
43001023014	43001023	»	y	y		
43001023015	43001023	,		y		
43001023016	43001023	как				
43001023017	43001023	сказал				
43001023018	43001023	пророк				
43001023019	43001023	Исаия	y			
43001023020	43001023	.		y		
43001024001	43001024	А				
43001024002	43001024	посланные				
43001024003	43001024	были				
43001024004	43001024	из				
43001024005	43001024	фарисеев	y			
43001024006	43001024	;		y		
43001025001	43001025	и				
43001025002	43001025	они				
43001025003	43001025	спросили				
43001025004	43001025	его	y			
43001025005	43001025	:		y		
43001025006	43001025	что				
43001025007	43001025	же				
43001025008	43001025	ты				
43001025009	43001025	крестишь	y			
43001025010	43001025	,		y		
43001025011	43001025	если				
43001025012	43001025	ты				
43001025013	43001025	ни				
43001025014	43001025	Христос	y			
43001025015	43001025	,		y		
43001025016	43001025	ни				
43001025017	43001025	Илия	y			
43001025018	43001025	,		y		
43001025019	43001025	ни				
43001025020	43001025	пророк	y			
43001025021	43001025	?		y		
43001026001	43001026	Иоанн				
43001026002	43001026	сказал				
43001026003	43001026	им				
43001026004	43001026	в				
43001026005	43001026	ответ	y			
43001026006	43001026	:		y		
43001026007	43001026	я				
43001026008	43001026	крещу				
43001026009	43001026	в				
43001026010	43001026	воде	y			
43001026011	43001026	;		y		
43001026012	43001026	но				
43001026013	43001026	стоит				
43001026014	43001026	среди				
43001026015	43001026	вас				
43001026016	43001026	Некто	y			
43001026017	43001026	,		y		
43001026018	43001026	Которого				
43001026019	43001026	вы				
43001026020	43001026	не				
43001026021	43001026	знаете	y			
43001026022	43001026	.		y		
43001027001	43001027	Он-то				
43001027002	43001027	Идущий				
43001027003	43001027	за				
43001027004	43001027	мною	y			
43001027005	43001027	,		y		
43001027006	43001027	но				
43001027007	43001027	Который				
43001027008	43001027	стал				
43001027009	43001027	впереди				
43001027010	43001027	меня	y			
43001027011	43001027	.		y		
43001027012	43001027	Я				
43001027013	43001027	недостоин				
43001027014	43001027	развязать				
43001027015	43001027	ремень				
43001027016	43001027	у				
43001027017	43001027	обуви				
43001027018	43001027	Его	y			
43001027019	43001027	.		y		
43001028001	43001028	Это				
43001028002	43001028	происходило				
43001028003	43001028	в				
43001028004	43001028	Вифаваре				
43001028005	43001028	при				
43001028006	43001028	Иордане	y			
43001028007	43001028	,		y		
43001028008	43001028	где				
43001028009	43001028	крестил				
43001028010	43001028	Иоанн	y			
43001028011	43001028	.		y		
43001029001	43001029	На				
43001029002	43001029	другой				
43001029003	43001029	день				
43001029004	43001029	видит				
43001029005	43001029	Иоанн				
43001029006	43001029	идущего				
43001029007	43001029	к				
43001029008	43001029	нему				
43001029009	43001029	Иисуса				
43001029010	43001029	и				
43001029011	43001029	говорит	y			
43001029012	43001029	:		y		
43001029013	43001029	вот				
43001029014	43001029	Агнец				
43001029015	43001029	Божий	y			
43001029016	43001029	,		y		
43001029017	43001029	Который				
43001029018	43001029	берет				
43001029019	43001029	на				
43001029020	43001029	Себя				
43001029021	43001029	грех				
43001029022	43001029	мира	y			
43001029023	43001029	.		y		
43001030001	43001030	Сей				
43001030002	43001030	есть	y			
43001030003	43001030	,		y		
43001030004	43001030	о				
43001030005	43001030	Котором				
43001030006	43001030	я				
43001030007	43001030	сказал	y			
43001030008	43001030	:		y		
43001030009	43001030	«	y	y		
43001030010	43001030	за				
43001030011	43001030	мною				
43001030012	43001030	идет				
43001030013	43001030	Муж	y			
43001030014	43001030	,		y		
43001030015	43001030	Который				
43001030016	43001030	стал				
43001030017	43001030	впереди				
43001030018	43001030	меня	y			
43001030019	43001030	,		y		
43001030020	43001030	потому				
43001030021	43001030	что				
43001030022	43001030	Он				
43001030023	43001030	был				
43001030024	43001030	прежде				
43001030025	43001030	меня	y			
43001030026	43001030	»	y	y		
43001030027	43001030	.		y		
43001031001	43001031	Я				
43001031002	43001031	не				
43001031003	43001031	знал				
43001031004	43001031	Его	y			
43001031005	43001031	;		y		
43001031006	43001031	но				
43001031007	43001031	для				
43001031008	43001031	того				
43001031009	43001031	пришел				
43001031010	43001031	крестить				
43001031011	43001031	в				
43001031012	43001031	воде	y			
43001031013	43001031	,		y		
43001031014	43001031	чтобы				
43001031015	43001031	Он				
43001031016	43001031	явлен				
43001031017	43001031	был				
43001031018	43001031	Израилю	y			
43001031019	43001031	.		y		
43001032001	43001032	И				
43001032002	43001032	свидетельствовал				
43001032003	43001032	Иоанн	y			
43001032004	43001032	,		y		
43001032005	43001032	говоря	y			
43001032006	43001032	:		y		
43001032007	43001032	я				
43001032008	43001032	видел				
43001032009	43001032	Духа	y			
43001032010	43001032	,		y		
43001032011	43001032	сходящего				
43001032012	43001032	с				
43001032013	43001032	неба	y			
43001032014	43001032	,		y		
43001032015	43001032	как				
43001032016	43001032	голубя	y			
43001032017	43001032	,		y		
43001032018	43001032	и				
43001032019	43001032	пребывающего				
43001032020	43001032	на				
43001032021	43001032	Нем	y			
43001032022	43001032	.		y		
43001033001	43001033	Я				
43001033002	43001033	не				
43001033003	43001033	знал				
43001033004	43001033	Его	y			
43001033005	43001033	;		y		
43001033006	43001033	но				
43001033007	43001033	Пославший				
43001033008	43001033	меня				
43001033009	43001033	крестить				
43001033010	43001033	в				
43001033011	43001033	воде				
43001033012	43001033	сказал				
43001033013	43001033	мне	y			
43001033014	43001033	:		y		
43001033015	43001033	«	y	y		
43001033016	43001033	на				
43001033017	43001033	Кого				
43001033018	43001033	увидишь				
43001033019	43001033	Духа				
43001033020	43001033	сходящего				
43001033021	43001033	и				
43001033022	43001033	пребывающего				
43001033023	43001033	на				
43001033024	43001033	Нем	y			
43001033025	43001033	,		y		
43001033026	43001033	Тот				
43001033027	43001033	есть				
43001033028	43001033	крестящий				
43001033029	43001033	Духом				
43001033030	43001033	Святым	y			
43001033031	43001033	»	y	y		
43001033032	43001033	.		y		
43001034001	43001034	И				
43001034002	43001034	я				
43001034003	43001034	видел				
43001034004	43001034	и				
43001034005	43001034	засвидетельствовал	y			
43001034006	43001034	,		y		
43001034007	43001034	что				
43001034008	43001034	Сей				
43001034009	43001034	есть				
43001034010	43001034	Сын				
43001034011	43001034	Божий	y			
43001034012	43001034	.		y		
43001035001	43001035	На				
43001035002	43001035	другой				
43001035003	43001035	день				
43001035004	43001035	опять				
43001035005	43001035	стоял				
43001035006	43001035	Иоанн				
43001035007	43001035	и				
43001035008	43001035	двое				
43001035009	43001035	из				
43001035010	43001035	учеников				
43001035011	43001035	его	y			
43001035012	43001035	.		y		
43001036001	43001036	И	y			
43001036002	43001036	,		y		
43001036003	43001036	увидев				
43001036004	43001036	идущего				
43001036005	43001036	Иисуса	y			
43001036006	43001036	,		y		
43001036007	43001036	сказал	y			
43001036008	43001036	:		y		
43001036009	43001036	вот				
43001036010	43001036	Агнец				
43001036011	43001036	Божий	y			
43001036012	43001036	.		y		
43001037001	43001037	Услышав				
43001037002	43001037	от				
43001037003	43001037	него				
43001037004	43001037	сии				
43001037005	43001037	слова	y			
43001037006	43001037	,		y		
43001037007	43001037	оба				
43001037008	43001037	ученика				
43001037009	43001037	пошли				
43001037010	43001037	за				
43001037011	43001037	Иисусом	y			
43001037012	43001037	.		y		
43001038001	43001038	Иисус				
43001038002	43001038	же	y			
43001038003	43001038	,		y		
43001038004	43001038	обратившись				
43001038005	43001038	и				
43001038006	43001038	увидев				
43001038007	43001038	их				
43001038008	43001038	идущих	y			
43001038009	43001038	,		y		
43001038010	43001038	говорит				
